ID,State,Date,Day_of_Week,Time_of_Day,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
166812,Kentucky,2024-02-02 17:12:46,Monday,14:06:10,Snowy,Icy,Night,Freeway,Intersection,Pedestrian involved,Truck,Senior,3,2,48,8.334240171,8.480918715,407.244657,3.976145026,0.2553364463,21,13.76513643
166813,Arkansas,2024-01-24 18:25:46,Monday,08:24:39,Sunny,Muddy,Daylight,Freeway,T-Junction,Pedestrian involved,Pedestrian,Young Adult,3,2,47,9.461035384,7.467781839,723.6862828,3.669680048,0.5110319876,29,18.54729911
166814,Mississippi,2024-02-01 00:07:00,Friday,22:05:02,Stormy,Muddy,Dusk,Urban,Overpass,Rollover,Car,Senior,2,0,,9.692716199,4.33403074,783.2840013,6.513293132,0.2974559934,22,28.38409978
166815,Nebraska,2024-01-05 01:53:25,Saturday,07:47:15,Rainy,Muddy,Dusk,Urban,Underpass,Rollover,Truck,Adult,1,0,,2.098866817,8.724182709,932.4779314,,0.7063372032,14,9.393944769
166816,Montana,2024-01-18 13:27:47,Saturday,02:49:07,,Muddy,Daylight,Urban,T-Junction,Pedestrian involved,Motorcycle,Young Adult,2,3,67,4.985971007,9.598060503,684.2532551,4.050592607,0.6882745094,33,5.330536702
166817,Massachusetts,2024-02-14 03:52:38,Monday,08:10:44,Rainy,Dry,Dusk,Highway,Crossroads,Rear-end collision,Bicycle,Teenager,1,1,,9.965326597,1.258800388,431.0233516,4.364476653,0.5573991856,37,21.96632326
166818,Arkansas,2024-01-17 16:33:27,Thursday,02:46:09,Rainy,Wet,Dawn,Rural,Roundabout,Run-off-road,Bicycle,Teenager,4,1,31,2.300951503,4.044933768,484.8643641,9.059502612,0.6408491223,88,6.666457836
166819,New Mexico,2024-02-22 05:02:50,Monday,23:17:18,Snowy,Snowy,Daylight,Street,,Side collision,Pedestrian,Adult,4,3,47,2.757840325,9.584119856,421.3313747,8.53049661,0.5893796209,53,17.72185495
166820,North Carolina,2024-01-13 09:07:24,Saturday,06:31:17,Snowy,Wet,Night,Urban,Crossroads,Rear-end collision,Motorcycle,Young Adult,4,1,41,9.213570049,0.3887394281,957.0799013,4.698951663,0.2393823259,,
166821,West Virginia,2024-02-17 10:25:09,Monday,07:53:47,Sunny,Muddy,Dawn,Highway,Underpass,Head-on collision,Car,Teenager,3,2,,9.324412409,0.2152567686,397.3216893,9.428710576,0.8356250575,100,10.65765525
166822,North Dakota,2024-01-15 07:36:37,Saturday,03:36:16,Sunny,Dry,Dusk,Street,Overpass,Pedestrian involved,Car,Teenager,2,3,70,4.296523712,1.2395591,148.8328473,7.382836035,0.4095422175,7,11.21161028
166823,Kansas,2024-01-17 19:59:13,Saturday,12:20:26,,Muddy,Night,Urban,T-Junction,Head-on collision,Bicycle,Adult,3,2,63,7.321469746,9.66113662,498.4549547,5.940498809,0.6317125515,10,17.022108
166824,Virginia,2024-01-02 01:49:00,Monday,16:17:35,Sunny,Snowy,Dusk,Street,Intersection,Run-off-road,Car,Senior,4,3,41,5.710198662,7.499710036,939.7785858,6.340029166,0.2947996041,93,7.732035105
166825,Arkansas,2024-01-21 14:41:13,Saturday,21:34:58,,Snowy,Daylight,Rural,Overpass,Run-off-road,Car,Adult,5,0,,0.9468599482,4.629938294,932.1537362,3.387766793,0.1249826695,52,
166826,Alaska,2024-01-04 22:58:16,Tuesday,23:01:57,Foggy,Dry,Dusk,Urban,Crossroads,Side collision,Motorcycle,Senior,4,1,53,8.718702283,0.3121932801,131.6823745,6.256411075,0.865547174,65,21.36110154
166827,Vermont,2024-02-05 11:44:20,Saturday,21:22:55,Stormy,Icy,Night,Freeway,Crossroads,Rollover,Truck,Adult,5,0,50,9.244880727,4.209904635,251.167875,3.357858919,0.5330768714,40,8.71949287
166828,Vermont,2024-01-18 20:53:51,Thursday,04:09:29,Rainy,Icy,Daylight,Freeway,T-Junction,Rollover,Car,Adult,5,1,56,9.427880233,3.812811342,296.9724038,3.360913671,0.3976652285,55,
166829,Arizona,2024-01-06 10:39:46,Friday,05:34:51,Rainy,Wet,Dawn,Street,,Head-on collision,Bicycle,Young Adult,5,1,59,5.063699134,8.994349917,496.3452593,,0.2253822947,2,14.72734552
166830,Utah,2024-01-15 04:58:58,Monday,18:32:52,Sunny,Icy,Night,Street,Intersection,Rear-end collision,Car,Adult,4,1,49,2.443790157,1.823925358,681.525343,7.99714086,0.9714389893,92,19.19051795
166831,Arizona,2024-01-03 14:32:11,Sunday,18:18:40,Stormy,Dry,Dawn,Urban,Overpass,Rollover,Truck,Adult,1,2,54,7.54027815,4.893586168,931.4248263,8.338687289,0.101244421,82,13.43513458
166832,Mississippi,2024-02-25 16:25:58,Saturday,08:18:14,Snowy,Icy,Night,Highway,,Rollover,Car,Senior,2,0,46,8.688608494,2.622215311,104.9062848,7.730121715,0.9827367977,49,26.79087779
166833,Arizona,2024-02-22 14:26:10,Tuesday,23:21:03,Rainy,Wet,Dawn,Rural,Intersection,Rear-end collision,Truck,Adult,4,1,41,5.645971101,7.83934247,566.6100709,9.451156857,0.3663684593,23,
166834,South Carolina,2024-01-28 22:36:45,Sunday,05:00:28,Sunny,Muddy,Daylight,Highway,T-Junction,Side collision,Truck,Senior,3,1,49,1.370863118,4.005553681,664.7984202,4.911809555,0.1770469773,28,29.04630462
166835,Nebraska,2024-01-12 13:35:07,Tuesday,00:15:57,Snowy,Muddy,Night,Freeway,T-Junction,Pedestrian involved,Motorcycle,Young Adult,1,3,45,5.915251244,7.329933055,286.1127728,3.208269697,0.4619404238,18,21.46693175
166836,Colorado,2024-01-15 19:20:54,Thursday,17:29:33,Snowy,Dry,Dusk,Freeway,Roundabout,Pedestrian involved,Car,Adult,5,0,,7.684978719,5.984055261,606.4547084,8.220247147,0.6853631279,62,
166837,Minnesota,2024-02-15 20:44:47,Monday,16:03:02,Rainy,Snowy,Dusk,Street,Crossroads,Head-on collision,Pedestrian,Senior,5,3,33,9.511426317,3.834983261,459.9313813,7.093322311,0.7063680714,61,
166838,West Virginia,2024-02-03 07:36:55,Saturday,06:49:01,Snowy,Icy,Night,Rural,Intersection,Run-off-road,Pedestrian,Teenager,3,3,69,2.15976871,9.768348677,260.7717933,7.935574458,0.4994941246,,13.6343865
166839,North Dakota,2024-02-25 11:41:19,Tuesday,00:28:36,Snowy,Dry,Daylight,Street,Intersection,Pedestrian involved,Motorcycle,Adult,3,3,55,1.070649183,6.497431226,843.6029981,7.90856734,0.5701881775,100,7.759400646
166840,South Dakota,2024-02-10 16:02:54,Wednesday,05:54:52,Stormy,Dry,Dusk,Freeway,Crossroads,Cyclist involved,Car,Adult,5,1,46,4.700474842,5.601627649,632.0948186,5.398771932,0.9219004245,72,26.78120204
166841,Colorado,2024-02-03 14:26:51,Tuesday,15:57:54,Sunny,Wet,Dusk,Highway,Intersection,Run-off-road,Pedestrian,Teenager,4,1,52,4.3418351,0.6039055205,461.1376043,9.622295196,0.191721657,45,8.011411888
166842,Utah,2024-02-07 08:35:28,Wednesday,16:49:21,Foggy,Snowy,Dawn,Urban,Crossroads,Cyclist involved,Bicycle,Adult,3,1,50,1.435949982,8.765971431,776.9223698,7.006320244,0.8001369341,55,14.91658709
166843,Idaho,2024-02-23 01:42:11,Sunday,15:01:43,Snowy,Wet,Dawn,Freeway,Overpass,Cyclist involved,Motorcycle,Senior,2,3,49,9.621105684,6.788713276,451.0780876,8.631515018,0.6107770889,,22.58633003
166844,South Dakota,2024-01-29 12:52:01,Friday,09:03:03,Rainy,Wet,Daylight,Urban,Crossroads,Side collision,Pedestrian,Teenager,4,2,58,3.170015417,4.291007002,997.66975,9.451597979,0.4926159496,22,12.1102655
166845,Tennessee,2024-01-11 15:17:25,Saturday,15:55:17,Sunny,Icy,Daylight,Urban,,Pedestrian involved,Pedestrian,Senior,3,1,43,0.9065213914,8.797127878,468.877924,4.356815924,0.9763665281,9,24.05971892
166846,Pennsylvania,2024-01-22 00:23:59,Tuesday,22:30:58,Stormy,Wet,Night,Street,Underpass,Cyclist involved,Pedestrian,Senior,1,0,64,7.896786636,0.3194499209,589.3839936,5.802242562,0.9688541568,4,10.03428602
166847,Oregon,2024-01-16 10:10:46,Wednesday,18:30:04,,Dry,Dawn,Highway,T-Junction,Head-on collision,Pedestrian,Senior,2,3,55,8.335882186,7.265030062,771.7002149,7.549578033,0.5760015598,40,18.82873484
166848,Indiana,2024-02-07 09:12:04,Sunday,00:42:38,Stormy,Icy,Dawn,Urban,Overpass,Pedestrian involved,Pedestrian,Adult,5,3,,0.9714613673,9.208457349,579.1668726,7.273501792,0.2218378324,41,6.507811213
166849,Arizona,2024-01-27 18:24:19,Friday,21:27:13,Sunny,Dry,Dusk,Urban,T-Junction,Side collision,Motorcycle,Young Adult,5,1,63,6.091994455,9.891014949,351.9680498,,0.2605045252,63,20.28868698
166850,Missouri,2024-01-15 08:04:23,Thursday,17:37:43,Rainy,Muddy,Dawn,Freeway,Underpass,Side collision,Bicycle,Teenager,1,2,67,9.622312492,3.967226772,365.3101368,4.904635047,0.9836299358,90,5.063979006
166851,Alaska,2024-02-18 17:43:10,Wednesday,17:46:24,Stormy,Wet,Daylight,Highway,Underpass,Rear-end collision,Car,Senior,1,3,39,3.204280602,3.446851949,233.1638902,4.895903442,0.7982773059,,23.06475725
166852,Michigan,2024-01-01 22:04:12,Sunday,03:47:16,Rainy,Wet,Daylight,Freeway,Crossroads,Head-on collision,Pedestrian,Young Adult,4,1,45,5.433537731,3.724582014,841.6211024,5.868371454,0.4939683477,72,16.8924337
166853,Idaho,2024-01-06 21:28:00,Saturday,08:31:05,Rainy,Wet,Night,Freeway,Intersection,Rear-end collision,Motorcycle,Teenager,1,1,32,9.347619067,5.39349004,450.8280559,5.31560094,0.7631945826,7,14.77129433
166854,Indiana,2024-01-01 19:13:18,Thursday,15:12:28,Rainy,Wet,Daylight,Street,Roundabout,Pedestrian involved,Pedestrian,Adult,1,3,44,6.622947112,1.854398721,580.3645563,6.675405266,0.7612473443,4,14.43611857
166855,Wyoming,2024-02-08 06:35:28,Saturday,07:11:55,Snowy,Muddy,Dusk,Urban,Intersection,Pedestrian involved,Pedestrian,Senior,4,2,62,4.104547921,3.061576368,927.6082416,9.278957193,0.8098223706,10,7.563965267
166856,Indiana,2024-01-22 06:16:03,Saturday,17:24:12,Sunny,Dry,Night,Street,Roundabout,Cyclist involved,Car,Teenager,2,3,70,4.274177008,9.107883281,935.610923,4.433875262,0.8076808314,52,23.07762858
166857,Colorado,2024-02-08 17:27:02,Thursday,10:08:19,,Wet,Dawn,Freeway,Roundabout,Pedestrian involved,Motorcycle,Adult,5,1,49,0.9850312743,5.409805266,871.2727465,,0.218053037,77,5.514098804
166858,Pennsylvania,2024-02-12 06:55:09,Monday,06:01:39,Stormy,Snowy,Dawn,Freeway,Underpass,Pedestrian involved,Bicycle,Senior,3,1,69,0.4061878021,3.13019944,145.3064315,7.578290336,0.9225003853,85,
166859,Nebraska,2024-02-03 22:05:57,Saturday,10:42:23,Foggy,Dry,Night,Rural,Overpass,Head-on collision,Motorcycle,Adult,3,3,50,8.322728242,9.196089273,901.9335409,4.773942635,0.9627753417,,25.45183516
166860,Iowa,2024-02-25 21:12:51,Tuesday,22:10:19,Stormy,Icy,Dawn,Street,T-Junction,Cyclist involved,Pedestrian,Teenager,1,0,48,1.659223275,0.1464495473,868.8906481,5.143567191,0.7196821646,47,
166861,New Hampshire,2024-02-05 10:04:22,Wednesday,11:19:06,,Snowy,Daylight,Urban,Overpass,Rollover,Motorcycle,Adult,4,3,33,6.176209309,8.946573297,520.8043184,8.111980897,0.8026117307,82,25.73134726
166862,New York,2024-02-16 20:57:35,Monday,09:46:23,Rainy,Icy,Dawn,Freeway,Intersection,Side collision,Bicycle,Young Adult,2,1,43,4.293414932,5.876380286,769.7963759,3.580897583,0.9705511267,93,
166863,Massachusetts,2024-01-30 17:52:42,Friday,05:14:11,Snowy,Snowy,Night,Urban,Roundabout,Head-on collision,Car,Adult,3,2,61,5.364340918,0.9286040534,771.3949503,7.615494333,0.6765371101,26,18.50523822
166864,Alaska,2024-02-18 11:06:36,Tuesday,01:03:20,Rainy,Snowy,Dawn,Street,Intersection,Rear-end collision,Car,Teenager,1,0,42,1.324535704,4.398056104,426.4452498,7.143244424,0.1540598103,50,28.95740294
166865,Missouri,2024-02-20 09:28:11,Sunday,17:07:14,,Snowy,Dawn,Freeway,Underpass,Head-on collision,Motorcycle,Adult,3,0,60,6.233011672,1.411082124,972.2056498,4.0338385,0.9132972107,18,23.00025338
166866,Maryland,2024-02-01 10:30:06,Friday,14:41:47,Snowy,Wet,Dusk,Freeway,Roundabout,Side collision,Car,Adult,5,0,48,6.611275516,8.08622656,391.9383655,5.005290554,0.7291464184,79,27.77188718
166867,Illinois,2024-02-10 13:27:13,Wednesday,07:31:45,Stormy,Snowy,Night,Freeway,Underpass,Side collision,Motorcycle,Young Adult,2,0,68,6.352628026,6.083564589,293.8039849,5.380053197,0.4754027844,,
166868,Arkansas,2024-02-15 23:24:34,Wednesday,17:06:39,Stormy,Icy,Daylight,Rural,Overpass,Rollover,Pedestrian,Adult,2,3,47,0.6001446914,2.065017976,621.5585695,6.342979783,0.4978095127,32,5.335786539
166869,Colorado,2024-01-19 11:55:16,Wednesday,10:27:18,Rainy,Muddy,Dusk,Freeway,Crossroads,Head-on collision,Car,Adult,5,2,41,3.067167983,1.974424089,556.8205105,8.881009692,0.9798805891,28,7.979558394
166870,Georgia,2024-02-22 06:46:51,Friday,11:33:26,Stormy,Dry,Dusk,Street,Intersection,Cyclist involved,Pedestrian,Young Adult,4,1,68,9.836261375,5.693069051,702.8369789,4.346565803,0.9084041422,93,13.33224319
166871,Texas,2024-01-31 01:41:08,Monday,09:42:55,Foggy,Wet,Night,Urban,Overpass,Head-on collision,Truck,Teenager,2,0,,8.204366767,0.8923441817,941.1601825,8.524541017,0.1493266167,97,22.43840041
166872,Louisiana,2024-02-26 13:27:11,Tuesday,07:35:04,,Snowy,Dusk,Street,,Pedestrian involved,Motorcycle,Young Adult,5,3,65,1.116163584,3.982685037,950.0400491,3.741159649,0.9928291418,,10.04162108
166873,Texas,2024-02-14 08:17:24,Sunday,11:38:32,Snowy,Dry,Dusk,Freeway,Intersection,Rear-end collision,Bicycle,Adult,5,3,52,9.309591105,7.280334819,656.0652895,4.357902916,0.328940498,3,29.81136184
166874,New Mexico,2024-02-10 20:53:54,Sunday,04:31:44,Sunny,Snowy,Dawn,Street,Intersection,Run-off-road,Car,Adult,3,1,,2.128242198,7.726555647,576.8884101,3.204018591,0.9172104171,46,29.53986299
166875,Mississippi,2024-01-05 21:45:56,Sunday,09:53:03,Foggy,Icy,Dawn,Rural,Intersection,Cyclist involved,Motorcycle,Young Adult,4,3,40,1.43443382,1.319413103,870.3119601,3.56386514,0.3569795446,75,24.49968778
166876,Colorado,2024-01-11 22:29:29,Friday,22:31:16,Snowy,Snowy,Dusk,Freeway,T-Junction,Cyclist involved,Pedestrian,Adult,3,2,43,4.936039093,0.5169552911,188.4433243,6.882666625,0.1933012251,79,17.73603997
166877,Delaware,2024-01-07 21:21:35,Sunday,06:11:56,Sunny,Snowy,Dawn,Rural,Crossroads,Cyclist involved,Motorcycle,Adult,2,2,59,4.270962115,4.546924993,871.2308369,3.931668031,0.2890203541,3,19.9836987
166878,North Dakota,2024-01-14 15:14:53,Tuesday,19:09:05,Foggy,Dry,Daylight,Freeway,Overpass,Rear-end collision,Car,Senior,3,2,30,3.121894874,3.638004763,826.9785312,8.562521902,0.2727438724,,
166879,Nebraska,2024-02-18 15:23:24,Thursday,17:40:20,Sunny,Muddy,Dawn,Freeway,Roundabout,Cyclist involved,Truck,Adult,4,2,50,6.472273644,3.027989761,929.5557116,4.715695621,0.6671222278,46,15.76225513
166880,Florida,2024-02-10 11:07:29,Wednesday,21:43:59,Foggy,Dry,Daylight,Urban,Underpass,Run-off-road,Car,Senior,4,3,70,4.689944283,0.9341063815,611.8578438,8.980313356,0.9744840954,,10.03572081
166881,Virginia,2024-01-30 16:30:22,Monday,20:46:15,Sunny,Snowy,Night,Street,Intersection,Cyclist involved,Bicycle,Young Adult,1,1,57,9.859299699,7.03715057,517.7807638,8.348652654,0.1134596224,44,13.83800138
166882,Minnesota,2024-02-15 13:03:39,Monday,19:17:51,Snowy,Snowy,Dawn,Rural,,Side collision,Truck,Senior,4,2,59,8.564675466,7.869672782,662.3008291,3.704217432,0.4614847726,,26.65431966
166883,Virginia,2024-01-30 10:01:53,Tuesday,11:47:45,Foggy,Icy,Dawn,Highway,Roundabout,Pedestrian involved,Car,Young Adult,2,0,70,2.822782856,5.0772133,369.11654,4.410036586,0.4687250962,13,7.531353394
166884,Pennsylvania,2024-02-05 08:11:25,Sunday,00:34:09,Foggy,Icy,Dawn,Freeway,T-Junction,Pedestrian involved,Pedestrian,Senior,2,2,45,2.083039993,0.2016516785,822.0008964,7.705167856,0.3326307927,41,17.09826454
166885,New Hampshire,2024-01-10 00:51:42,Wednesday,15:17:48,Rainy,Snowy,Daylight,Highway,Roundabout,Side collision,Bicycle,Teenager,2,0,67,3.56699122,1.093175583,742.4997483,,0.6340404234,93,29.87629572
166886,Utah,2024-02-15 19:09:41,Friday,10:53:39,Stormy,Snowy,Night,Highway,Intersection,Side collision,Motorcycle,Adult,4,3,37,9.282030093,1.510526126,323.1468095,7.332852966,0.7007198347,20,14.85951033
166887,South Dakota,2024-02-18 06:44:47,Monday,02:38:48,Rainy,Dry,Dawn,Rural,Underpass,Head-on collision,Pedestrian,Young Adult,2,0,,3.412014888,8.244090651,535.0082013,6.027091679,0.9263049397,16,15.84277469
166888,South Dakota,2024-02-20 14:25:44,Thursday,14:49:02,,Wet,Dusk,Street,Crossroads,Rollover,Truck,Adult,1,0,59,3.889305912,8.584764165,535.9235494,,0.5837471196,11,7.395115992
166889,South Carolina,2024-01-25 08:33:58,Wednesday,06:19:04,Sunny,Snowy,Night,Rural,Intersection,Cyclist involved,Car,Senior,1,3,55,4.039903983,0.8621255977,882.0218605,4.868345166,0.24052166,48,15.04190056
166890,Mississippi,2024-02-06 15:51:42,Wednesday,23:01:09,Foggy,Snowy,Daylight,Street,Overpass,Side collision,Car,Adult,3,1,42,6.539213652,3.820362101,829.4902708,8.617038175,0.714588007,60,10.66833921
166891,Utah,2024-01-24 11:27:57,Monday,01:39:54,Stormy,Muddy,Dawn,Urban,Overpass,Side collision,Car,Adult,2,1,69,3.472552719,5.600805453,402.3230542,7.192961588,0.7802502415,33,17.13882132
166892,Wisconsin,2024-01-07 17:43:39,Tuesday,13:10:31,Rainy,Snowy,Night,Rural,,Head-on collision,Truck,Senior,1,3,49,9.686464756,7.82268475,897.1705131,8.734334658,0.1676353773,45,29.04913287
166893,Vermont,2024-02-23 01:50:44,Wednesday,16:56:02,Stormy,Dry,Night,Street,Crossroads,Cyclist involved,Bicycle,Teenager,3,2,50,6.203085073,3.371165357,453.5658954,9.532683293,0.8974986855,44,24.82304555
166894,West Virginia,2024-01-24 09:33:18,Thursday,19:49:22,Snowy,Wet,Dusk,Street,Underpass,Pedestrian involved,Motorcycle,Adult,2,0,50,4.762271766,7.513464858,401.5829491,4.183710489,0.8567883482,95,17.38416269
166895,Kentucky,2024-01-24 20:28:40,Tuesday,18:58:31,Foggy,Wet,Dusk,Freeway,Intersection,Side collision,Truck,Young Adult,4,2,69,0.1688374538,9.847940417,290.0256864,3.515689516,0.5328799248,12,16.35976036
166896,Ohio,2024-01-31 04:05:13,Friday,22:06:19,Rainy,Icy,Daylight,Rural,Crossroads,Side collision,Pedestrian,Senior,1,1,70,2.547787452,0.5859901317,950.0359962,5.299034176,0.5653142867,,16.37002043
166897,Nevada,2024-01-01 12:24:21,Saturday,22:58:45,Stormy,Wet,Dawn,Freeway,Underpass,Cyclist involved,Pedestrian,Adult,2,1,64,2.862847269,9.241082102,161.0948029,6.028519379,0.2140535579,,
166898,Oregon,2024-01-17 08:19:10,Tuesday,20:04:20,Rainy,Snowy,Daylight,Freeway,T-Junction,Rollover,Motorcycle,Young Adult,2,2,31,8.402630787,9.844950764,679.3060506,9.037093068,0.9731645736,49,11.42129025
166899,Alabama,2024-01-09 05:23:49,Wednesday,02:43:04,Stormy,Wet,Dusk,Urban,Overpass,Cyclist involved,Truck,Adult,1,3,,3.624419475,3.204186064,774.3129262,4.335750808,0.4969040244,7,29.45713326
166900,Montana,2024-02-25 11:15:55,Friday,18:46:34,Snowy,Snowy,Daylight,Highway,Underpass,Run-off-road,Bicycle,Young Adult,2,0,40,2.797973728,9.579201873,339.2524371,7.493121344,0.7159218571,78,5.688708968
166901,West Virginia,2024-01-02 11:16:11,Friday,03:24:01,Snowy,Icy,Dusk,Urban,Roundabout,Run-off-road,Bicycle,Adult,1,2,70,1.171632436,8.444942478,447.9395956,6.29449912,0.9439105359,72,15.00347076
166902,Vermont,2024-01-30 16:18:19,Sunday,12:32:00,,Icy,Night,Highway,Roundabout,Side collision,Bicycle,Senior,3,1,58,3.063873228,7.138127147,524.9309076,6.200534025,0.3603904056,20,26.05421783
166903,Washington,2024-01-16 05:51:41,Friday,21:30:11,Sunny,Dry,Night,Street,Crossroads,Head-on collision,Bicycle,Senior,4,0,63,1.129090286,5.015316387,877.1873898,6.430787986,0.2182531064,42,7.477769656
166904,Virginia,2024-01-05 18:02:48,Saturday,02:13:44,,Snowy,Dusk,Rural,Crossroads,Rollover,Car,Young Adult,4,1,33,1.695196225,8.02805465,581.1779056,8.53136131,0.1711142822,81,22.3987005
166905,Mississippi,2024-02-03 15:50:07,Thursday,21:49:41,Sunny,Dry,Dawn,Highway,Overpass,Pedestrian involved,Bicycle,Senior,3,2,34,1.514514244,4.864480667,523.6211316,5.996758134,0.2583202016,0,17.37509193
166906,Utah,2024-01-09 14:45:31,Tuesday,19:32:50,,Dry,Daylight,Highway,Overpass,Rollover,Motorcycle,Senior,3,3,60,3.871667372,7.841900537,250.400053,3.597372863,0.6327978869,41,19.81881876
166907,Pennsylvania,2024-01-05 13:04:15,Wednesday,16:36:50,Rainy,Wet,Night,Freeway,Crossroads,Rear-end collision,Truck,Teenager,4,2,69,7.013647997,4.777827259,889.1361087,5.197038474,0.7834884222,62,9.276911152
166908,Michigan,2024-02-05 17:03:51,Thursday,17:17:42,Snowy,Wet,Night,Freeway,Underpass,Rollover,Motorcycle,Teenager,5,2,,0.9297981264,5.087965928,618.1244364,5.696453485,0.2067142661,80,13.70154306
166909,Florida,2024-01-27 15:56:48,Friday,21:50:04,Rainy,Icy,Dusk,Rural,Roundabout,Run-off-road,Motorcycle,Young Adult,3,1,43,5.503916837,7.152270475,927.2321204,5.745345158,0.2975647638,41,12.96746614
166910,New Hampshire,2024-01-09 14:33:30,Wednesday,15:40:58,Sunny,Muddy,Dawn,Freeway,Crossroads,Rear-end collision,Car,Teenager,5,2,61,1.06457408,9.228731554,653.0958477,9.936305317,0.1624509393,3,19.52970776
166911,Kentucky,2024-02-24 01:05:44,Friday,20:22:37,Stormy,Snowy,Dusk,Urban,Crossroads,Rollover,Car,Teenager,1,2,58,3.840641118,1.18260201,873.3254586,5.829752528,0.6274435624,71,7.107882756
166912,Colorado,2024-02-23 01:30:42,Tuesday,16:10:29,,Muddy,Daylight,Highway,Underpass,Run-off-road,Pedestrian,Teenager,1,0,68,0.2898307974,9.747745593,157.7950016,3.392123261,0.3834335799,52,22.78914017
166913,Arizona,2024-02-10 04:11:20,Friday,07:21:29,,Wet,Dusk,Rural,Underpass,Head-on collision,Car,Young Adult,1,3,33,6.114966359,8.973108746,559.8252119,5.222364014,0.7237105884,95,5.244038879
166914,Mississippi,2024-02-03 14:27:45,Saturday,12:24:27,Snowy,Snowy,Daylight,Urban,Crossroads,Run-off-road,Pedestrian,Senior,3,2,39,1.862282162,9.476772446,605.9760016,,0.7022750874,8,5.032372641
166915,Nevada,2024-01-04 19:18:03,Thursday,06:42:45,Sunny,Icy,Night,Highway,Overpass,Pedestrian involved,Motorcycle,Adult,1,0,40,6.271520112,9.447153888,310.2482676,9.858405657,0.628948669,92,6.247585204
166916,Maryland,2024-01-27 14:09:54,Wednesday,16:04:03,Snowy,Muddy,Daylight,Freeway,Underpass,Side collision,Truck,Young Adult,2,2,33,9.015982443,6.863294418,652.7230289,4.938821882,0.7467705594,63,9.02239356
166917,Colorado,2024-02-20 01:56:24,Friday,00:20:21,Rainy,Icy,Dusk,Urban,Crossroads,Side collision,Bicycle,Senior,2,0,36,6.480109283,6.701480715,481.7193332,9.877652071,0.3216427456,18,19.09865448
